Index,Filename,Roll,Min/Max,y_proba_Min,y_proba_Max,y_proba_Diff,TP(Min),TP(Max),TP_Diff,y_proba,Neg,Pos,mprob,TN,FP,FN,TP,FP/P
9579,BRFC_alpha_0_5_0_1_0_1_Easy_Round_4,mProb_500,Min,0.9591,0.9592,0.00010000000000010001,1496,1488,8,0.9591,2299.0,2299.0,0.5,675251,1193,124760,1496,0.009449055886452921
9580,BRFC_alpha_0_5_0_1_0_1_Easy_Round_4,mProb_500,Max,0.9591,0.9592,0.00010000000000010001,1496,1488,8,0.9592,2301.0,2299.0,0.49978260869565216,675256,1188,124768,1488,0.009409453808135852
3283,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_1,Min,0.3284,0.9523,0.6239,45374,8,45366,0.3284,27.0,27.0,0.5,626279,50165,80882,45374,0.3973276517551641
9232,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_1,Max,0.3284,0.9523,0.6239,45374,8,45366,0.9523,1.0,0.0,0.0,676444,0,126248,8,0.0
4395,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_10,Min,0.4396,0.6959,0.2563,28808,8518,20290,0.4396,145.0,146.0,0.5017182130584192,654375,22069,97448,28808,0.17479565327588392
6957,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_10,Max,0.4396,0.6959,0.2563,28808,8518,20290,0.6959,35.0,33.0,0.4852941176470588,673306,3138,117738,8518,0.024854264351793182
4663,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_20,Min,0.4664,0.6152,0.1488,25706,13218,12488,0.4664,250.0,250.0,0.5,658296,18148,100550,25706,0.14373970345963757
6151,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_20,Max,0.4664,0.6152,0.1488,25706,13218,12488,0.6152,110.0,107.0,0.4930875576036866,670511,5933,113038,13218,0.04699182613103536
5053,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_50,Min,0.5054,0.5519,0.046499999999999986,21765,17718,4047,0.5054,503.0,509.0,0.5029644268774703,662915,13529,104491,21765,0.10715530351032822
5518,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_50,Max,0.5054,0.5519,0.046499999999999986,21765,17718,4047,0.5519,372.0,372.0,0.5,667012,9432,108538,17718,0.07470536053732099
5144,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_100,Min,0.5145,0.5506,0.03610000000000002,20902,17825,3077,0.5145,935.0,935.0,0.5,663854,12590,105354,20902,0.09971803320238246
5505,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_100,Max,0.5145,0.5506,0.03610000000000002,20902,17825,3077,0.5506,764.0,762.0,0.49934469200524245,666913,9531,108431,17825,0.07548948168799899
5227,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_200,Min,0.5228,0.5441,0.021299999999999986,20147,18360,1787,0.5228,1780.0,1785.0,0.5007012622720898,664593,11851,106109,20147,0.0938648460271195
5440,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_200,Max,0.5228,0.5441,0.021299999999999986,20147,18360,1787,0.5441,1595.0,1591.0,0.49937225360954174,666384,10060,107896,18360,0.079679381573945
5337,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_500,Min,0.5338,0.5337,-0.00010000000000010001,19186,19195,-9,0.5338,4220.0,4221.0,0.5000592346878332,665551,10893,107070,19186,0.08627708782156887
5336,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_500,Max,0.5338,0.5337,-0.00010000000000010001,19186,19195,-9,0.5337,4222.0,4215.0,0.4995851606021098,665548,10896,107061,19195,0.08630084906855912
5309,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_1000,Min,0.531,0.5312,0.00019999999999997797,19439,19422,17,0.531,8637.0,8639.0,0.5000578837693911,665319,11125,106817,19439,0.08811462425548093
5311,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_1000,Max,0.531,0.5312,0.00019999999999997797,19439,19422,17,0.5312,8626.0,8620.0,0.49982604661950597,665334,11110,106834,19422,0.08799581802052972
5403,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_2000,Min,0.5404,0.5404,0.0,18652,18652,0,0.5404,17066.0,17066.0,0.5,666087,10357,107604,18652,0.08203174502597896
5403,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_2000,Max,0.5404,0.5404,0.0,18652,18652,0,0.5404,17066.0,17066.0,0.5,666087,10357,107604,18652,0.08203174502597896
6,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_1,Min,0.0045,0.8805,0.876,126255,3,126252,0.0045,0.0,1.0,1.0,11,676433,1,126255,5.357630528450133
7496,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_1,Max,0.0045,0.8805,0.876,126255,3,126252,0.8805,1.0,0.0,0.0,676444,0,126253,3,0.0
4301,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_10,Min,0.4342,0.8213,0.38710000000000006,13955,17,13938,0.4342,113.0,118.0,0.5108225108225108,662454,13990,112301,13955,0.11080661513116208
7476,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_10,Max,0.4342,0.8213,0.38710000000000006,13955,17,13938,0.8213,5.0,5.0,0.5,676438,6,126239,17,4.75224939804841e-05
4607,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_20,Min,0.4648,0.7838,0.31900000000000006,11061,89,10972,0.4648,177.0,190.0,0.5177111716621253,666323,10121,115195,11061,0.08016252692941325
7391,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_20,Max,0.4648,0.7838,0.31900000000000006,11061,89,10972,0.7838,12.0,12.0,0.5,676410,34,126167,89,0.0002692941325560765
4890,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_50,Min,0.4931,0.6134,0.12029999999999996,8699,2425,6274,0.4931,424.0,424.0,0.5,668997,7447,117557,8699,0.05898333544544418
6092,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_50,Max,0.4931,0.6134,0.12029999999999996,8699,2425,6274,0.6134,133.0,132.0,0.4981132075471698,674956,1488,123831,2425,0.011785578507160055
4939,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_100,Min,0.498,0.5326,0.034599999999999964,8292,5975,2317,0.498,803.0,812.0,0.5027863777089784,669391,7053,117964,8292,0.05586269167405906
5285,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_100,Max,0.498,0.5326,0.034599999999999964,8292,5975,2317,0.5326,585.0,584.0,0.49957228400342174,671799,4645,120281,5975,0.036790330756558104
5195,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_200,Min,0.5236,0.5298,0.006200000000000094,6529,6143,386,0.5236,1302.0,1311.0,0.5017221584385764,671257,5187,119727,6529,0.0410831960461285
5257,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_200,Max,0.5236,0.5298,0.006200000000000094,6529,6143,386,0.5298,1218.0,1218.0,0.5,671657,4787,120113,6143,0.037915029780762895
5216,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_500,Min,0.5257,0.5309,0.0052000000000000934,6412,6078,334,0.5257,3124.0,3126.0,0.50016,671381,5063,119844,6412,0.040101064503865164
5268,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_500,Max,0.5257,0.5309,0.0052000000000000934,6412,6078,334,0.5309,3006.0,3004.0,0.49983361064891846,671717,4727,120178,6078,0.03743980484095805
5254,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_1000,Min,0.5295,0.5299,0.00040000000000006697,6157,6131,26,0.5295,6174.0,6174.0,0.5,671637,4807,120099,6157,0.03807343809403117
5258,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_1000,Max,0.5295,0.5299,0.00040000000000006697,6157,6131,26,0.5299,6156.0,6153.0,0.499878137947843,671664,4780,120125,6131,0.037859586871119
5472,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_2000,Min,0.5513,0.5512,-9.999999999998899e-05,4935,4941,-6,0.5513,10905.0,10907.0,0.5000458463231249,672768,3676,121321,4935,0.02911544797870992
5471,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_2000,Max,0.5513,0.5512,-9.999999999998899e-05,4935,4941,-6,0.5512,10917.0,10912.0,0.49988547345274637,672762,3682,121315,4941,0.029162970472690408
2958,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy_Round_4,mProb_1,Min,0.3201,0.51,0.1899,8828,0,8828,0.3201,26.0,31.0,0.543859649122807,660177,16267,117428,8828,0.1288414015967558
4379,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy_Round_4,mProb_1,Max,0.3201,0.51,0.1899,8828,0,8828,0.51,1.0,0.0,0.0,676444,0,126256,0,0.0
3790,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy_Round_4,mProb_10,Min,0.4035,0.4943,0.09079999999999999,1045,6,1039,0.4035,29.0,42.0,0.5915492957746479,674942,1502,125211,1045,0.011896464326447852
4375,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy_Round_4,mProb_10,Max,0.4035,0.4943,0.09079999999999999,1045,6,1039,0.4943,23.0,18.0,0.43902439024390244,676437,7,126250,6,5.544290964389811e-05
3871,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy_Round_4,mProb_20,Min,0.4116,0.4887,0.0771,838,12,826,0.4116,41.0,44.0,0.5176470588235295,675291,1153,125418,838,0.00913223925991636
4370,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy_Round_4,mProb_20,Max,0.4116,0.4887,0.0771,838,12,826,0.4887,28.0,28.0,0.5,676430,14,126244,12,0.00011088581928779622
4184,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy_Round_4,mProb_50,Min,0.4468,0.481,0.03420000000000001,262,33,229,0.4468,84.0,84.0,0.5,676130,314,125994,262,0.002487010518312001
4355,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy_Round_4,mProb_50,Max,0.4468,0.481,0.03420000000000001,262,33,229,0.481,60.0,54.0,0.47368421052631576,676412,32,126223,33,0.0002534533012292485
178,BRFC_alpha_0_5_0_1_1_0_Hard_Round_4,mProb_1,Min,0.1717,0.9632,0.7915,125160,976,124184,0.1717,0.0,1.0,1.0,70430,606014,1096,125160,4.799882777848182
2630,BRFC_alpha_0_5_0_1_1_0_Hard_Round_4,mProb_1,Max,0.1717,0.9632,0.7915,125160,976,124184,0.9632,1.0,0.0,0.0,676326,118,125280,976,0.0009346090482828539
1782,BRFC_alpha_0_5_0_1_1_0_Hard_Round_4,mProb_10,Min,0.6812,0.8585,0.1773,51887,13417,38470,0.6812,13.0,13.0,0.5,631925,44519,74369,51887,0.3526089849195286
2424,BRFC_alpha_0_5_0_1_1_0_Hard_Round_4,mProb_10,Max,0.6812,0.8585,0.1773,51887,13417,38470,0.8585,28.0,20.0,0.4166666666666667,671816,4628,112839,13417,0.036655683690280064
1979,BRFC_alpha_0_5_0_1_1_0_Hard_Round_4,mProb_20,Min,0.734,0.8147,0.0807,40193,21728,18465,0.734,99.0,99.0,0.5,649387,27057,86063,40193,0.21430268660499302
2285,BRFC_alpha_0_5_0_1_1_0_Hard_Round_4,mProb_20,Max,0.734,0.8147,0.0807,40193,21728,18465,0.8147,81.0,81.0,0.5,666926,9518,104528,21728,0.07538651628437461
2083,BRFC_alpha_0_5_0_1_1_0_Hard_Round_4,mProb_50,Min,0.7608,0.763,0.0021999999999999797,33123,33111,12,0.7608,2441.0,2444.0,0.5003070624360286,657184,19260,93133,33123,0.15254720567735394
2093,BRFC_alpha_0_5_0_1_1_0_Hard_Round_4,mProb_50,Max,0.7608,0.763,0.0021999999999999797,33123,33111,12,0.763,2421.0,2417.0,0.4995866060355519,657205,19239,93145,33111,0.15238087694842226
2092,BRFC_alpha_0_5_0_1_1_0_Hard_Round_4,mProb_100,Min,0.7627,0.7625,-0.000200000000000089,33111,33112,-1,0.7627,4736.0,4820.0,0.5043951444118878,657204,19240,93145,33111,0.15238879736408567
2091,BRFC_alpha_0_5_0_1_1_0_Hard_Round_4,mProb_100,Max,0.7627,0.7625,-0.000200000000000089,33111,33112,-1,0.7625,7185.0,7068.0,0.49589560092612084,657203,19241,93144,33112,0.15239671777974909
2108,BRFC_alpha_0_5_0_1_1_0_Hard_Round_4,mProb_200,Min,0.7673,0.7672,-9.999999999998899e-05,33015,33016,-1,0.7673,11325.0,11707.0,0.5082928100034735,657304,19140,93241,33015,0.15159675579774426
2107,BRFC_alpha_0_5_0_1_1_0_Hard_Round_4,mProb_200,Max,0.7673,0.7672,-9.999999999998899e-05,33015,33016,-1,0.7672,14015.0,13938.0,0.49862268808356885,657304,19140,93240,33016,0.15159675579774426
2116,BRFC_alpha_0_5_0_1_1_0_Hard_Round_4,mProb_500,Min,0.7693,0.7692,-9.999999999998899e-05,33001,33001,0,0.7693,31052.0,31726.0,0.5053681225907165,657329,19115,93255,33001,0.1513987454061589
2115,BRFC_alpha_0_5_0_1_1_0_Hard_Round_4,mProb_500,Max,0.7693,0.7692,-9.999999999998899e-05,33001,33001,0,0.7692,29974.0,29806.0,0.49859484777517565,657328,19116,93255,33001,0.15140666582182233
180,BRFC_alpha_0_5_0_1_1_0_Medium_Round_4,mProb_1,Min,0.0478,0.9983,0.9505,126160,126,126034,0.0478,1.0,1.0,0.5,4244,672200,96,126160,5.324103408946901
9076,BRFC_alpha_0_5_0_1_1_0_Medium_Round_4,mProb_1,Max,0.0478,0.9983,0.9505,126160,126,126034,0.9983,1.0,0.0,0.0,676408,36,126130,126,0.0002851349638829046
7918,BRFC_alpha_0_5_0_1_1_0_Medium_Round_4,mProb_10,Min,0.8396,0.995,0.15539999999999998,14944,132,14812,0.8396,934.0,975.0,0.5107386066003143,662649,13795,111312,14944,0.10926213407679634
9072,BRFC_alpha_0_5_0_1_1_0_Medium_Round_4,mProb_10,Max,0.8396,0.995,0.15539999999999998,14944,132,14812,0.995,21.0,17.0,0.4473684210526316,676401,43,126124,132,0.0003405778735268027
7913,BRFC_alpha_0_5_0_1_1_0_Medium_Round_4,mProb_20,Min,0.8391,0.968,0.12890000000000001,14968,1005,13963,0.8391,1027.0,1030.0,0.5007292173067575,662612,13832,111288,14968,0.10955518945634267
8996,BRFC_alpha_0_5_0_1_1_0_Medium_Round_4,mProb_20,Max,0.8391,0.968,0.12890000000000001,14968,1005,13963,0.968,50.0,31.0,0.38271604938271603,675922,522,125251,1005,0.004134456976302116
8093,BRFC_alpha_0_5_0_1_1_0_Medium_Round_4,mProb_50,Min,0.8576,0.9655,0.1079,11842,1037,10805,0.8576,1128.0,1163.0,0.5076385857704059,666297,10147,114414,11842,0.08036845773666201
8981,BRFC_alpha_0_5_0_1_1_0_Medium_Round_4,mProb_50,Max,0.8576,0.9655,0.1079,11842,1037,10805,0.9655,106.0,97.0,0.47783251231527096,675892,552,125219,1037,0.004372069446204537
8352,BRFC_alpha_0_5_0_1_1_0_Medium_Round_4,mProb_100,Min,0.8849,0.8848,-9.999999999998899e-05,7943,7943,0,0.8849,1879.0,2017.0,0.5177104722792608,670494,5950,118313,7943,0.0471264731973134
8351,BRFC_alpha_0_5_0_1_1_0_Medium_Round_4,mProb_100,Max,0.8849,0.8848,-9.999999999998899e-05,7943,7943,0,0.8848,1335.0,1253.0,0.48415765069551775,670493,5951,118313,7943,0.04713439361297681
8362,BRFC_alpha_0_5_0_1_1_0_Medium_Round_4,mProb_200,Min,0.8859,0.8858,-9.999999999998899e-05,7815,7816,-1,0.8859,2526.0,2536.0,0.5009877518767286,670653,5791,118441,7815,0.045867127106830566
8361,BRFC_alpha_0_5_0_1_1_0_Medium_Round_4,mProb_200,Max,0.8859,0.8858,-9.999999999998899e-05,7815,7816,-1,0.8858,2494.0,2486.0,0.4991967871485944,670651,5793,118440,7816,0.045882967938157396
8335,BRFC_alpha_0_5_0_1_1_0_Medium_Round_4,mProb_500,Min,0.8832,0.8831,-9.999999999998899e-05,8017,8023,-6,0.8832,7014.0,7258.0,0.5085482062780269,670367,6077,118239,8017,0.04813236598656698
8334,BRFC_alpha_0_5_0_1_1_0_Medium_Round_4,mProb_500,Max,0.8832,0.8831,-9.999999999998899e-05,8017,8023,-6,0.8831,6688.0,6663.0,0.4990637405437795,670364,6080,118233,8023,0.048156127233557215
8351,BRFC_alpha_0_5_0_1_1_0_Medium_Round_4,mProb_1000,Min,0.8848,0.8847,-9.999999999998899e-05,7943,7945,-2,0.8848,13423.0,13427.0,0.500074487895717,670493,5951,118313,7943,0.04713439361297681
8350,BRFC_alpha_0_5_0_1_1_0_Medium_Round_4,mProb_1000,Max,0.8848,0.8847,-9.999999999998899e-05,7943,7945,-2,0.8847,13435.0,13429.0,0.49988832638475283,670486,5958,118311,7945,0.04718983652262071
7729,BRFC_alpha_0_5_0_1_1_0_Easy_Round_4,mProb_1,Min,0.7735,0.9991,0.22560000000000002,19521,193,19328,0.7735,15.0,16.0,0.5161290322580645,640692,35752,106735,19521,0.2831707007983779
9926,BRFC_alpha_0_5_0_1_1_0_Easy_Round_4,mProb_1,Max,0.7735,0.9991,0.22560000000000002,19521,193,19328,0.9991,1.0,1.0,0.5,676315,129,126063,193,0.001021733620580408
9199,BRFC_alpha_0_5_0_1_1_0_Easy_Round_4,mProb_10,Min,0.9205,0.9957,0.07520000000000004,3588,248,3340,0.9205,91.0,91.0,0.5,672830,3614,122668,3588,0.028624382207578253
9908,BRFC_alpha_0_5_0_1_1_0_Easy_Round_4,mProb_10,Max,0.9205,0.9957,0.07520000000000004,3588,248,3340,0.9957,49.0,43.0,0.4673913043478261,676283,161,126008,248,0.0012751869218096566
9227,BRFC_alpha_0_5_0_1_1_0_Easy_Round_4,mProb_20,Min,0.9233,0.996,0.07269999999999999,3410,243,3167,0.9233,156.0,169.0,0.52,673041,3403,122846,3410,0.026953174502597897
9909,BRFC_alpha_0_5_0_1_1_0_Easy_Round_4,mProb_20,Max,0.9233,0.996,0.07269999999999999,3410,243,3167,0.996,67.0,66.0,0.49624060150375937,676286,158,126013,243,0.0012514256748194146
9377,BRFC_alpha_0_5_0_1_1_0_Easy_Round_4,mProb_50,Min,0.9383,0.9656,0.02729999999999999,2534,1195,1339,0.9383,302.0,305.0,0.5024711696869851,674109,2335,123722,2534,0.01849417057407173
9650,BRFC_alpha_0_5_0_1_1_0_Easy_Round_4,mProb_50,Max,0.9383,0.9656,0.02729999999999999,2534,1195,1339,0.9656,208.0,208.0,0.5,675520,924,125061,1195,0.007318464072994551
9589,BRFC_alpha_0_5_0_1_1_0_Easy_Round_4,mProb_100,Min,0.9595,0.9626,0.0030999999999999917,1471,1332,139,0.9595,443.0,443.0,0.5,675254,1190,124785,1471,0.00942529463946268
9620,BRFC_alpha_0_5_0_1_1_0_Easy_Round_4,mProb_100,Max,0.9595,0.9626,0.0030999999999999917,1471,1332,139,0.9626,444.0,439.0,0.4971687429218573,675391,1053,124924,1332,0.008340197693574958
9613,BRFC_alpha_0_5_0_1_1_0_Easy_Round_4,mProb_200,Min,0.9619,0.9625,0.0006000000000000449,1362,1337,25,0.9619,889.0,889.0,0.5,675361,1083,124894,1362,0.00857781016347738
9619,BRFC_alpha_0_5_0_1_1_0_Easy_Round_4,mProb_200,Max,0.9619,0.9625,0.0006000000000000449,1362,1337,25,0.9625,879.0,875.0,0.49885974914481185,675387,1057,124919,1337,0.008371879356228615
9581,BRFC_alpha_0_5_0_1_1_0_Easy_Round_4,mProb_500,Min,0.9587,0.9588,9.999999999998899e-05,1496,1494,2,0.9587,2273.0,2273.0,0.5,675211,1233,124760,1496,0.00976587251298948
9582,BRFC_alpha_0_5_0_1_1_0_Easy_Round_4,mProb_500,Max,0.9587,0.9588,9.999999999998899e-05,1496,1494,2,0.9588,2274.0,2272.0,0.4997800263968324,675216,1228,124762,1494,0.009726270434672411
3486,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_1,Min,0.3489,0.989,0.6401,42796,0,42796,0.3489,21.0,26.0,0.5531914893617021,630515,45929,83460,42796,0.3637767710049423
9270,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_1,Max,0.3489,0.989,0.6401,42796,0,42796,0.989,1.0,0.0,0.0,676444,0,126256,0,0.0
4871,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_10,Min,0.4874,0.6328,0.14540000000000003,24314,12871,11443,0.4874,113.0,117.0,0.508695652173913,659912,16532,101942,24314,0.13094031174756052
6325,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_10,Max,0.4874,0.6328,0.14540000000000003,24314,12871,11443,0.6328,53.0,53.0,0.5,670866,5578,113385,12871,0.04418007857052338
4995,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_20,Min,0.4998,0.5924,0.09260000000000002,23067,15454,7613,0.4998,199.0,205.0,0.5074257425742574,661395,15049,103189,23067,0.11919433531871752
5921,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_20,Max,0.4998,0.5924,0.09260000000000002,23067,15454,7613,0.5924,113.0,110.0,0.49327354260089684,668918,7526,110802,15454,0.059609048282853884
5013,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_50,Min,0.5016,0.5556,0.05399999999999994,22882,18150,4732,0.5016,507.0,507.0,0.5,661573,14871,103374,22882,0.11778450133062983
5553,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_50,Max,0.5016,0.5556,0.05399999999999994,22882,18150,4732,0.5556,404.0,404.0,0.5,666538,9906,108106,18150,0.07845963756177925
5339,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_100,Min,0.5342,0.5354,0.0011999999999999789,19987,19876,111,0.5342,871.0,875.0,0.5011454753722795,664835,11609,106269,19987,0.09194810543657331
5351,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_100,Max,0.5342,0.5354,0.0011999999999999789,19987,19876,111,0.5354,893.0,882.0,0.49690140845070424,664946,11498,106380,19876,0.09106893929793436
5373,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_200,Min,0.5376,0.5375,-9.999999999998899e-05,19679,19684,-5,0.5376,1719.0,1727.0,0.5011607661056298,665115,11329,106577,19679,0.08973038905081739
5372,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_200,Max,0.5376,0.5375,-9.999999999998899e-05,19679,19684,-5,0.5375,1726.0,1720.0,0.4991294254207777,665109,11335,106572,19684,0.08977791154479788
5411,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_500,Min,0.5414,0.5413,-9.999999999998899e-05,19348,19357,-9,0.5414,4160.0,4168.0,0.5004803073967339,665441,11003,106908,19348,0.08714833354454442
5410,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_500,Max,0.5414,0.5413,-9.999999999998899e-05,19348,19357,-9,0.5413,4163.0,4160.0,0.4998197765228884,665434,11010,106899,19357,0.08720377645418832
5431,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_1000,Min,0.5434,0.5433,-9.999999999998899e-05,19185,19191,-6,0.5434,8313.0,8320.0,0.5002104250586185,665598,10846,107071,19185,0.08590482828538842
5430,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_1000,Max,0.5434,0.5433,-9.999999999998899e-05,19185,19191,-6,0.5433,8322.0,8319.0,0.49990986118622677,665593,10851,107065,19191,0.08594443036370548
5534,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_2000,Min,0.5537,0.5538,9.999999999998899e-05,18311,18300,11,0.5537,16480.0,16481.0,0.5000151694426747,666379,10065,107945,18311,0.07971898365226207
5535,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,mProb_2000,Max,0.5537,0.5538,9.999999999998899e-05,18311,18300,11,0.5538,16473.0,16471.0,0.49996964545896067,666391,10053,107956,18300,0.0796239386643011
10,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,mProb_1,Min,0.0055,0.8874,0.8819,126254,0,126254,0.0055,0.0,1.0,1.0,15,676429,2,126254,5.3575988467874796
7459,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,mProb_1,Max,0.0055,0.8874,0.8819,126254,0,126254,0.8874,1.0,0.0,0.0,676444,0,126256,0,0.0
4262,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,mProb_10,Min,0.4309,0.8064,0.3755,14393,36,14357,0.4309,121.0,121.0,0.5,661928,14516,111863,14393,0.11497275377011786
7412,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,mProb_10,Max,0.4309,0.8064,0.3755,14393,36,14357,0.8064,5.0,5.0,0.5,676431,13,126220,36,0.00010296540362438221
4519,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,mProb_20,Min,0.4566,0.7369,0.2803,11779,251,11528,0.4566,209.0,214.0,0.5059101654846335,665267,11177,114477,11779,0.08852648586997845
7163,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,mProb_20,Max,0.4566,0.7369,0.2803,11779,251,11528,0.7369,14.0,13.0,0.48148148148148145,676322,122,126005,251,0.0009662907109365099
4985,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,mProb_50,Min,0.5032,0.5631,0.059900000000000064,7831,4192,3639,0.5032,384.0,384.0,0.5,669821,6623,118425,7831,0.052456912938791025
5584,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,mProb_50,Max,0.5032,0.5631,0.059900000000000064,7831,4192,3639,0.5631,223.0,223.0,0.5,673398,3046,122064,4192,0.024125586110759094
5122,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,mProb_100,Min,0.5169,0.5533,0.03639999999999999,6882,4726,2156,0.5169,681.0,682.0,0.5003668378576669,670833,5611,119374,6882,0.04444145228741604
5486,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,mProb_100,Max,0.5169,0.5533,0.03639999999999999,6882,4726,2156,0.5533,519.0,519.0,0.5,672964,3480,121530,4726,0.027563046508680775
5162,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,mProb_200,Min,0.5209,0.5493,0.02839999999999998,6590,4926,1664,0.5209,1336.0,1339.0,0.5005607476635514,671101,5343,119666,6590,0.042318780889621085
5446,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,mProb_200,Max,0.5209,0.5493,0.02839999999999998,6590,4926,1664,0.5493,1048.0,1048.0,0.5,672745,3699,121330,4926,0.029297617538968444
